date,event,value,surprise_z,surprise,regime,confidence,y10_1d,y10_5d,y10_21d,curve_1d,curve_5d,y2_1d,y2_5d,sp500_1d
2021-10-01,GDP_QOQ,7.0,0.218,INLINE,REFLATION,HIGH,1.0,13.0,8.0,1.0,8.0,0.0,5.0,-56.58
2022-01-01,GDP_QOQ,-1.0,-0.361,INLINE,REFLATION,HIGH,11.0,24.0,29.0,6.0,10.0,5.0,14.0,30.38
2022-04-01,GDP_QOQ,0.6,-0.242,INLINE,REFLATION,HIGH,3.0,33.0,58.0,4.0,24.0,-1.0,9.0,36.78
2022-07-01,GDP_QOQ,2.9,-0.014,INLINE,REFLATION,HIGH,-6.0,11.0,-13.0,-4.0,-12.0,-2.0,23.0,6.06
2022-10-01,GDP_QOQ,2.8,-0.022,INLINE,REFLATION,HIGH,-16.0,6.0,24.0,-6.0,-2.0,-10.0,8.0,92.81
2023-01-01,GDP_QOQ,2.9,-0.015,INLINE,REFLATION,HIGH,-9.0,-35.0,-49.0,-8.0,-13.0,-1.0,-22.0,-15.36
2023-04-01,GDP_QOQ,2.5,-0.064,INLINE,REFLATION,HIGH,-5.0,-9.0,11.0,4.0,-0.0,-9.0,-9.0,15.2
2023-07-01,GDP_QOQ,4.7,0.67,BEAT,REFLATION,HIGH,5.0,20.0,24.0,-2.0,22.0,7.0,-2.0,5.21
2023-10-01,GDP_QOQ,3.4,0.127,INLINE,REFLATION,MEDIUM,10.0,19.0,29.0,1.0,14.0,9.0,5.0,0.34
2024-01-01,GDP_QOQ,0.8,-0.885,MISS,REFLATION,LOW,7.0,13.0,11.0,-3.0,0.0,10.0,13.0,-27.0
2024-04-01,GDP_QOQ,3.6,0.343,INLINE,REFLATION,LOW,3.0,9.0,36.0,5.0,3.0,-2.0,6.0,-37.96
2024-07-01,GDP_QOQ,3.3,0.196,INLINE,STAGFLATION_RISK,LOW,-5.0,-18.0,-39.0,-2.0,-3.0,-3.0,-15.0,33.92
2024-10-01,GDP_QOQ,1.9,-0.609,MISS,STAGFLATION_RISK,LOW,5.0,30.0,54.0,3.0,-7.0,2.0,37.0,0.79
2025-01-01,GDP_QOQ,-0.6,-2.323,MISS,STAGFLATION_RISK,LOW,-1.0,9.0,0.0,-1.0,6.0,0.0,3.0,-13.08
2025-04-01,GDP_QOQ,3.8,0.635,BEAT,REFLATION,LOW,3.0,9.0,8.0,-1.0,25.0,4.0,-16.0,37.9
2025-07-01,GDP_QOQ,4.4,0.864,BEAT,REFLATION,LOW,4.0,8.0,11.0,4.0,0.0,0.0,8.0,29.41
2025-10-01,GDP_QOQ,0.5,-1.582,MISS,STAGFLATION_RISK,MEDIUM,-2.0,1.0,-1.0,-2.0,-2.0,0.0,3.0,4.15
